Data NuEer,bidder,house,date,lot,profit,Net  Payment,rank,realisation in final auAtion,bid,EstDated MinDum,EstDated MaxDum,Aatalog PriAe,Aatalog Du10y,EstDate Min,EstDate Max,Grade Min ,Grade Max,No Grade,ExAlusively US,No Value
2425,4,D,35412,1199,0,0,3,5500,3000,3000,4000,0,0,3000,4000,3,2,0,0,0
2426,6,D,35412,1200,225,-225,1,1350,1800,1000,1500,0,0,1000,1500,3,3,0,0,0
2427,4,D,35412,1200,187.5,187.5,2,1350,1800,1000,1500,0,0,1000,1500,3,3,0,0,0
2428,1,D,35412,1200,37.5,37.5,3,1350,1500,1000,1500,0,0,1000,1500,3,3,0,0,0
2429,6,D,35412,1201,500,-500,1,4000,5000,3000,4000,0,0,3000,4000,3,2,0,0,0
2430,1,D,35412,1201,500,500,2,4000,5000,3000,4000,0,0,3000,4000,3,2,0,0,0
2431,4,D,35412,1201,0,0,3,4000,3000,3000,4000,0,0,3000,4000,3,2,0,0,0
2432,6,D,35412,1202,0,0,1,2300,2800,1000,1500,0,0,1000,1500,3,3,0,0,0
2433,1,D,35412,1202,0,0,2,2300,2200,1000,1500,0,0,1000,1500,3,3,0,0,0
2434,4,D,35412,1202,0,0,3,2300,1900,1000,1500,0,0,1000,1500,3,3,0,0,0
2435,4,D,35412,1203,0,0,1,1300,1250,750,1000,0,0,750,1000,3,2,0,0,0
2436,1,D,35412,1203,0,0,2,1300,1200,750,1000,0,0,750,1000,3,2,0,0,0
2437,2,D,35412,1203,0,0,3,1300,700,750,1000,0,0,750,1000,3,2,0,0,0
2438,6,D,35412,1204,0,0,1,1050,1300,750,1000,0,0,750,1000,3,2,0,0,0
2439,1,D,35412,1204,0,0,2,1050,950,750,1000,0,0,750,1000,3,2,0,0,0
2440,2,D,35412,1204,0,0,3,1050,750,750,1000,0,0,750,1000,3,2,0,0,0
2441,6,D,35412,1205,0,0,1,2300,3500,2000,3000,0,0,2000,3000,6,6,0,0,0
2442,1,D,35412,1205,0,0,2,2300,1800,2000,3000,0,0,2000,3000,6,6,0,0,0
2443,2,D,35412,1205,0,0,3,2300,1800,2000,3000,0,0,2000,3000,6,6,0,0,0
2444,6,D,35412,1207,25,-25,1,950,1100,1000,1500,0,0,1000,1500,3,2,0,0,0
2445,1,D,35412,1207,25,25,2,950,1000,1000,1500,0,0,1000,1500,3,2,0,0,0
2446,1,D,35412,1208,0,0,1,650,500,400,500,0,0,400,500,3,2,0,0,0
2447,2,D,35412,1208,0,0,2,650,400,400,500,0,0,400,500,3,2,0,0,0
2448,4,D,35412,1209,250,-250,1,1000,1900,500,700,0,0,500,700,3,2,0,0,0
2449,5,D,35412,1209,250,250,2,1000,1500,500,700,0,0,500,700,3,2,0,0,0
2450,6,D,35412,1209,0,0,3,1000,1000,500,700,0,0,500,700,3,2,0,0,0
2451,1,D,35412,1209,0,0,4,1000,650,500,700,0,0,500,700,3,2,0,0,0
2452,2,D,35412,1209,0,0,5,1000,550,500,700,0,0,500,700,3,2,0,0,0
2453,4,D,35412,1210,0,0,1,1500,1250,1500,2000,0,0,1500,2000,3,2,0,0,0
2454,1,D,35412,1210,0,0,2,1500,1200,1500,2000,0,0,1500,2000,3,2,0,0,0
2455,6,D,35412,1210,0,0,3,1500,1000,1500,2000,0,0,1500,2000,3,2,0,0,0
2456,2,D,35412,1210,0,0,4,1500,950,1500,2000,0,0,1500,2000,3,2,0,0,0
2457,6,D,35412,1211,0,0,1,3000,3400,500,750,0,0,500,750,0,0,1,0,0
2458,4,D,35412,1211,0,0,2,3000,2400,500,750,0,0,500,750,0,0,1,0,0
2459,1,D,35412,1211,0,0,3,3000,2000,500,750,0,0,500,750,0,0,1,0,0
2460,5,D,35412,1211,0,0,4,3000,2000,500,750,0,0,500,750,0,0,1,0,0
2461,2,D,35412,1211,0,0,5,3000,1800,500,750,0,0,500,750,0,0,1,0,0
2462,6,D,35412,1212,0,0,1,1100,1300,750,1000,0,0,750,1000,3,2,0,0,0
2463,1,D,35412,1212,0,0,2,1100,900,750,1000,0,0,750,1000,3,2,0,0,0
2464,2,D,35412,1212,0,0,3,1100,800,750,1000,0,0,750,1000,3,2,0,0,0
2465,6,D,35412,1216,275,-275,1,1450,2200,0,0,1500,1,1500,2000,3,1,0,0,0
2466,5,D,35412,1216,133.3333333,133.3333333,2,1450,2000,1500,2000,0,0,1500,2000,3,1,0,0,0
2467,4,D,35412,1216,83.33333333,83.33333333,3,1450,1900,0,0,1500,1,1500,2000,3,1,0,0,0
2468,1,D,35412,1216,58.33333333,58.33333333,4,1450,1800,0,0,1500,1,1500,2000,3,1,0,0,0
2469,1,D,35412,976,0,0,1,1100,800,0,0,2500,1,2500,2500,3,3,0,0,0
2470,1,D,35412,977,0,0,1,2200,425,0,0,1500,1,1500,1500,2,2,0,0,0
2471,1,D,35412,978,0,0,1,575,160,0,0,550,1,550,550,2,2,0,0,0
2472,1,D,35412,979,0,0,1,140,55,0,0,250,1,250,250,2,2,0,0,0
2473,1,D,35412,980,0,0,1,150,140,100,150,0,0,100,150,1,1,0,0,0
2474,1,D,35412,981,0,0,1,325,190,0,0,1250,1,1250,1250,3,3,0,0,0
2475,1,D,35412,985,0,0,1,875,280,0,0,1275,1,1275,1275,2,2,0,0,0
2476,1,D,35412,991,0,0,1,675,500,0,0,938.8,1,938.8,938.8,2,2,0,0,0
2477,1,D,35412,998,0,0,1,450,240,0,0,1050,1,1050,1050,2,2,0,0,0
2478,7,E,35470,1,10750,-10750,1,14500,43000,14000,18000,0,0,14000,18000,6,3,0,1,0
2479,9,E,35470,1,7083.333333,7083.333333,2,14500,36000,14000,18000,0,0,14000,18000,6,3,0,1,0
2480,10,E,35470,1,2583.333333,2583.333333,3,14500,27000,14000,18000,0,0,14000,18000,6,3,0,1,0
2481,2,E,35470,1,1083.333333,1083.333333,4,14500,21000,14000,18000,0,0,14000,18000,6,3,0,1,0
2482,7,E,35470,10,0,0,1,4400,4500,3500,4500,0,0,3500,4500,0,0,1,0,0
2483,9,E,35470,10,0,0,2,4400,3750,3500,4500,0,0,3500,4500,0,0,1,0,0
2484,2,E,35470,10,0,0,3,4400,3000,3500,4500,0,0,3500,4500,0,0,1,0,0
2485,10,E,35470,10,0,0,4,4400,2500,3500,4500,0,0,3500,4500,0,0,1,0,0
2486,2,E,35470,100,0,0,1,350,150,250,350,0,0,250,350,0,0,1,1,0
2487,9,E,35470,102,0,0,1,3000,3500,3000,4000,0,0,3000,4000,0,0,1,0,0
2488,7,E,35470,102,0,0,2,3000,2700,3000,4000,0,0,3000,4000,0,0,1,0,0
2489,10,E,35470,102,0,0,3,3000,2500,3000,4000,0,0,3000,4000,0,0,1,0,0
2490,10,E,35470,103,0,0,1,800,800,500,750,0,0,500,750,0,0,1,1,0
2491,2,E,35470,103,0,0,2,800,600,500,750,0,0,500,750,0,0,1,1,0
2492,9,E,35470,104,0,0,1,1100,2500,500,600,0,0,500,600,0,0,1,1,0
2493,9,E,35470,105,1370,-1370,1,260,3000,200,250,0,0,200,250,0,0,1,1,0
2494,10,E,35470,105,1197.5,1197.5,2,260,3000,200,250,0,0,200,250,0,0,1,1,0
2495,2,E,35470,105,172.5,172.5,3,260,950,200,250,0,0,200,250,0,0,1,1,0
2496,10,E,35470,106,0,0,1,2000,1500,2000,2500,0,0,2000,2500,0,0,1,1,0
2497,7,E,35470,107,0,0,1,950,900,1000,1200,0,0,1000,1200,0,0,1,1,0
2498,9,E,35470,107,0,0,2,950,900,1000,1200,0,0,1000,1200,0,0,1,1,0
2499,4,E,35470,107,0,0,3,950,700,1000,1200,0,0,1000,1200,0,0,1,1,0
2500,10,E,35470,107,0,0,4,950,600,1000,1200,0,0,1000,1200,0,0,1,1,0
2501,9,E,35470,109,0,0,1,1300,1300,0,0,5500,1,5500,5500,3,3,0,0,0
2502,7,E,35470,109,0,0,2,1300,1100,0,0,5500,1,5500,5500,3,3,0,0,0
2503,10,E,35470,109,0,0,3,1300,1000,0,0,5500,1,5500,5500,3,3,0,0,0
2504,7,E,35470,11,300,-300,1,2900,4750,3000,3500,0,0,3000,3500,0,0,1,1,0
2505,9,E,35470,11,300,300,2,2900,3500,3000,3500,0,0,3000,3500,0,0,1,1,0
2506,2,E,35470,11,0,0,3,2900,2500,3000,3500,0,0,3000,3500,0,0,1,1,0
2507,10,E,35470,11,0,0,4,2900,2500,3000,3500,0,0,3000,3500,0,0,1,1,0
2508,9,E,35470,110,0,0,1,750,750,500,750,0,0,500,750,0,0,1,1,0
2509,7,E,35470,110,0,0,2,750,700,500,750,0,0,500,750,0,0,1,1,0
2510,7,E,35470,111,87.5,-87.5,1,325,550,400,450,0,0,400,450,3,2,0,0,0
2511,9,E,35470,111,87.5,87.5,2,325,500,400,450,0,0,400,450,3,2,0,0,0
2512,7,E,35470,112,100,-100,1,700,1000,0,0,4000,1,4000,4000,3,2,0,1,0
2513,4,E,35470,112,75,75,2,700,900,0,0,4000,1,4000,4000,3,2,0,1,0
2514,9,E,35470,112,25,25,3,700,800,0,0,4000,1,4000,4000,3,2,0,1,0
2515,10,E,35470,112,0,0,4,700,700,0,0,4000,1,4000,4000,3,2,0,1,0
2516,9,E,35470,113,0,0,1,800,500,1000,1200,0,0,1000,1200,0,0,1,0,0
2517,7,E,35470,114,0,0,1,2500,2500,1500,2000,0,0,1500,2000,3,2,0,0,0
2518,9,E,35470,114,0,0,2,2500,2200,1500,2000,0,0,1500,2000,3,2,0,0,0
2519,4,E,35470,114,0,0,3,2500,2000,1500,2000,0,0,1500,2000,3,2,0,0,0
2520,10,E,35470,114,0,0,4,2500,1700,1500,2000,0,0,1500,2000,3,2,0,0,0
2521,9,E,35470,115,25,-25,1,350,500,250,300,0,0,250,300,2,2,0,0,0
2522,7,E,35470,115,18.75,18.75,2,350,400,250,300,0,0,250,300,2,2,0,0,0
2523,4,E,35470,115,6.25,6.25,3,350,375,250,300,0,0,250,300,2,2,0,0,0
2524,9,E,35470,116,50,-50,1,400,500,0,0,2500,1,2500,2500,3,3,0,0,0
2525,7,E,35470,116,50,50,2,400,500,0,0,2500,1,2500,2500,3,3,0,0,0
2526,9,E,35470,117,150,-150,1,350,900,300,350,0,0,300,350,3,2,0,0,0
2527,4,E,35470,117,125,125,2,350,650,300,350,0,0,300,350,3,2,0,0,0
2528,7,E,35470,117,25,25,3,350,450,300,350,0,0,300,350,3,2,0,0,0
2529,10,E,35470,117,0,0,4,350,350,300,350,0,0,300,350,3,2,0,0,0
2530,7,E,35470,118,0,0,1,4400,4000,5000,6000,0,0,5000,6000,0,0,1,0,0
2531,9,E,35470,118,0,0,2,4400,4000,5000,6000,0,0,5000,6000,0,0,1,0,0
2532,4,E,35470,118,0,0,3,4400,3000,5000,6000,0,0,5000,6000,0,0,1,0,0
2533,10,E,35470,118,0,0,4,4400,2800,5000,6000,0,0,5000,6000,0,0,1,0,0
2534,7,E,35470,119,0,0,1,950,1100,0,0,4300,1,4300,4300,3,3,0,0,0
2535,9,E,35470,119,0,0,2,950,900,0,0,4300,1,4300,4300,3,3,0,0,0
2536,10,E,35470,119,0,0,3,950,800,0,0,4300,1,4300,4300,3,3,0,0,0
2537,7,E,35470,12,175,-175,1,5400,6000,0,0,16500,1,16500,16500,3,2,0,0,0
2538,9,E,35470,12,175,175,2,5400,5750,0,0,16500,1,16500,16500,3,2,0,0,0
2539,10,E,35470,12,0,0,3,5400,5000,0,0,16500,1,16500,16500,3,2,0,0,0
2540,2,E,35470,12,0,0,4,5400,4300,0,0,16500,1,16500,16500,3,2,0,0,0
2541,9,E,35470,121,0,0,1,3500,6000,2000,3000,0,0,2000,3000,0,0,1,0,0
2542,3,E,35470,121,0,0,2,3500,2400,2000,3000,0,0,2000,3000,0,0,1,0,0
2543,7,E,35470,122,1800,-1800,1,5400,12500,2500,3500,0,0,2500,3500,0,0,1,0,0
2544,10,E,35470,122,770.8333333,770.8333333,2,5400,9000,2500,3500,0,0,2500,3500,0,0,1,0,0
2545,4,E,35470,122,720.8333333,720.8333333,3,5400,8900,2500,3500,0,0,2500,3500,0,0,1,0,0
2546,1,E,35470,122,183.3333333,183.3333333,4,5400,6750,2500,3500,0,0,2500,3500,0,0,1,0,0
2547,3,E,35470,122,125,125,5,5400,6400,2500,3500,0,0,2500,3500,0,0,1,0,0
2548,2,E,35470,122,0,0,6,5400,5000,2500,3500,0,0,2500,3500,0,0,1,0,0
2549,9,E,35470,122,0,0,7,5400,4000,2500,3500,0,0,2500,3500,0,0,1,0,0
2550,3,E,35470,123,1200,-1200,1,1300,4400,1500,2000,0,0,1500,2000,0,0,1,0,0
2551,7,E,35470,123,590.8333333,590.8333333,2,1300,3700,1500,2000,0,0,1500,2000,0,0,1,0,0
2552,1,E,35470,123,190.8333333,190.8333333,3,1300,2900,1500,2000,0,0,1500,2000,0,0,1,0,0
2553,10,E,35470,123,165.8333333,165.8333333,4,1300,2800,1500,2000,0,0,1500,2000,0,0,1,0,0
2554,4,E,35470,123,115.8333333,115.8333333,5,1300,2500,1500,2000,0,0,1500,2000,0,0,1,0,0
2555,9,E,35470,123,78.33333333,78.33333333,6,1300,2200,1500,2000,0,0,1500,2000,0,0,1,0,0
2556,2,E,35470,123,58.33333333,58.33333333,7,1300,2000,1500,2000,0,0,1500,2000,0,0,1,0,0
2557,4,E,35470,124,0,0,1,950,1200,600,800,0,0,600,800,3,3,0,0,0
2558,1,E,35470,124,0,0,2,950,925,600,800,0,0,600,800,3,3,0,0,0
2559,9,E,35470,124,0,0,3,950,700,600,800,0,0,600,800,3,3,0,0,0
2560,7,E,35470,124,0,0,4,950,700,600,800,0,0,600,800,3,3,0,0,0
2561,10,E,35470,124,0,0,5,950,500,600,800,0,0,600,800,3,3,0,0,0
2562,3,E,35470,124,0,0,6,950,480,600,800,0,0,600,800,3,3,0,0,0
2563,2,E,35470,124,0,0,7,950,425,600,800,0,0,600,800,3,3,0,0,0
2564,9,E,35470,125,162.5,-162.5,1,575,1000,500,750,0,0,500,750,3,3,0,0,0
2565,4,E,35470,125,80.20833333,80.20833333,2,575,900,500,750,0,0,500,750,3,3,0,0,0
2566,10,E,35470,125,30.20833333,30.20833333,3,575,800,500,750,0,0,500,750,3,3,0,0,0
2567,1,E,35470,125,30.20833333,30.20833333,4,575,800,500,750,0,0,500,750,3,3,0,0,0
2568,7,E,35470,125,21.875,21.875,5,575,750,500,750,0,0,500,750,3,3,0,0,0
2569,3,E,35470,125,0,0,6,575,440,500,750,0,0,500,750,3,3,0,0,0
2570,2,E,35470,125,0,0,7,575,280,500,750,0,0,500,750,3,3,0,0,0
2571,7,E,35470,126,2500,-2500,1,8500,15500,2500,3500,0,0,2500,3500,0,0,1,0,0
2572,4,E,35470,126,1416.666667,1416.666667,2,8500,13500,2500,3500,0,0,2500,3500,0,0,1,0,0
2573,1,E,35470,126,916.6666667,916.6666667,3,8500,12500,2500,3500,0,0,2500,3500,0,0,1,0,0
2574,10,E,35470,126,166.6666667,166.6666667,4,8500,9500,2500,3500,0,0,2500,3500,0,0,1,0,0
2575,2,E,35470,126,0,0,5,8500,8200,2500,3500,0,0,2500,3500,0,0,1,0,0
2576,3,E,35470,126,0,0,6,8500,8200,2500,3500,0,0,2500,3500,0,0,1,0,0
2577,11,E,35470,126,0,0,7,8500,5480,2500,3500,0,0,2500,3500,0,0,1,0,0
2578,9,E,35470,126,0,0,8,8500,5000,2500,3500,0,0,2500,3500,0,0,1,0,0
2579,7,E,35470,127,1800,-1800,1,3200,10000,2500,3000,0,0,2500,3000,3,2,0,0,0
2580,3,E,35470,127,546.6666667,546.6666667,2,3200,6800,2500,3000,0,0,2500,3000,3,2,0,0,0
2581,4,E,35470,127,496.6666667,496.6666667,3,3200,6700,2500,3000,0,0,2500,3000,3,2,0,0,0
2582,2,E,35470,127,321.6666667,321.6666667,4,3200,6000,2500,3000,0,0,2500,3000,3,2,0,0,0
2583,1,E,35470,127,305,305,5,3200,5900,2500,3000,0,0,2500,3000,3,2,0,0,0
2584,10,E,35470,127,130,130,6,3200,4500,2500,3000,0,0,2500,3000,3,2,0,0,0
2585,9,E,35470,127,0,0,7,3200,3000,2500,3000,0,0,2500,3000,3,2,0,0,0
2586,11,E,35470,127,0,0,8,3200,2975,2500,3000,0,0,2500,3000,3,2,0,0,0
2587,4,E,35470,128,4900,-4900,1,2700,14500,1500,2000,0,0,1500,2000,3,2,0,0,0
2588,7,E,35470,128,2334.166667,2334.166667,2,2700,12500,1500,2000,0,0,1500,2000,3,2,0,0,0
2589,1,E,35470,128,1084.166667,1084.166667,3,2700,10000,1500,2000,0,0,1500,2000,3,2,0,0,0
2590,3,E,35470,128,759.1666667,759.1666667,4,2700,8700,1500,2000,0,0,1500,2000,3,2,0,0,0
2591,2,E,35470,128,542.5,542.5,5,2700,7400,1500,2000,0,0,1500,2000,3,2,0,0,0
2592,10,E,35470,128,180,180,6,2700,4500,1500,2000,0,0,1500,2000,3,2,0,0,0
2593,9,E,35470,128,0,0,7,2700,2200,1500,2000,0,0,1500,2000,3,2,0,0,0
2594,1,E,35470,129,1400,-1400,1,2400,7000,1500,2500,0,0,1500,2500,3,2,0,0,0
2595,4,E,35470,129,571.6666667,571.6666667,2,2400,5200,1500,2500,0,0,1500,2500,3,2,0,0,0
2596,3,E,35470,129,271.6666667,271.6666667,3,2400,4600,1500,2500,0,0,1500,2500,3,2,0,0,0
2597,7,E,35470,129,184.1666667,184.1666667,4,2400,4250,1500,2500,0,0,1500,2500,3,2,0,0,0
2598,9,E,35470,129,142.5,142.5,5,2400,4000,1500,2500,0,0,1500,2500,3,2,0,0,0
2599,10,E,35470,129,117.5,117.5,6,2400,3800,1500,2500,0,0,1500,2500,3,2,0,0,0
2600,2,E,35470,129,112.5,112.5,7,2400,3750,1500,2500,0,0,1500,2500,3,2,0,0,0
2601,9,E,35470,13,0,0,1,1100,1000,900,1200,0,0,900,1200,3,3,0,0,0
2602,7,E,35470,130,3050,-3050,1,1900,9500,1200,1500,0,0,1200,1500,3,2,0,0,0
2603,1,E,35470,130,1097.916667,1097.916667,2,1900,8000,1200,1500,0,0,1200,1500,3,2,0,0,0
2604,4,E,35470,130,947.9166667,947.9166667,3,1900,7700,1200,1500,0,0,1200,1500,3,2,0,0,0
2605,3,E,35470,130,447.9166667,447.9166667,4,1900,5700,1200,1500,0,0,1200,1500,3,2,0,0,0
2606,10,E,35470,130,414.5833333,414.5833333,5,1900,5500,1200,1500,0,0,1200,1500,3,2,0,0,0
2607,2,E,35470,130,133.3333333,133.3333333,6,1900,3250,1200,1500,0,0,1200,1500,3,2,0,0,0
2608,9,E,35470,130,8.333333333,8.333333333,7,1900,2000,1200,1500,0,0,1200,1500,3,2,0,0,0
2609,7,E,35470,131,1550,-1550,1,3600,12500,2000,3000,0,0,2000,3000,3,2,0,0,0
2610,4,E,35470,131,517.5,517.5,2,3600,6700,2000,3000,0,0,2000,3000,3,2,0,0,0
2611,3,E,35470,131,367.5,367.5,3,3600,6400,2000,3000,0,0,2000,3000,3,2,0,0,0
2612,1,E,35470,131,330,330,4,3600,6250,2000,3000,0,0,2000,3000,3,2,0,0,0
2613,10,E,35470,131,205,205,5,3600,5500,2000,3000,0,0,2000,3000,3,2,0,0,0
2614,2,E,35470,131,130,130,6,3600,4900,2000,3000,0,0,2000,3000,3,2,0,0,0
2615,9,E,35470,131,0,0,7,3600,2500,2000,3000,0,0,2000,3000,3,2,0,0,0
2616,7,E,35470,132,4550,-4550,1,6400,16000,3500,5000,0,0,3500,5000,0,0,1,0,0
2617,4,E,35470,132,1801.916667,1801.916667,2,6400,15500,3500,5000,0,0,3500,5000,0,0,1,0,0
2618,1,E,35470,132,1051.916667,1051.916667,3,6400,14000,3500,5000,0,0,3500,5000,0,0,1,0,0
2619,10,E,35470,132,801.9166667,801.9166667,4,6400,13000,3500,5000,0,0,3500,5000,0,0,1,0,0
2620,3,E,35470,132,535.25,535.25,5,6400,11400,3500,5000,0,0,3500,5000,0,0,1,0,0
2621,11,E,35470,132,359,359,6,6400,9990,3500,5000,0,0,3500,5000,0,0,1,0,0
2622,2,E,35470,132,0,0,7,6400,5750,3500,5000,0,0,3500,5000,0,0,1,0,0
2623,9,E,35470,132,0,0,8,6400,5000,3500,5000,0,0,3500,5000,0,0,1,0,0
2624,7,E,35470,133,4900,-4900,1,3200,21000,3500,5000,0,0,3500,5000,0,0,1,0,0
2625,10,E,35470,133,1677.083333,1677.083333,2,3200,13000,3500,5000,0,0,3500,5000,0,0,1,0,0
2626,4,E,35470,133,1177.083333,1177.083333,3,3200,12000,3500,5000,0,0,3500,5000,0,0,1,0,0
2627,3,E,35470,133,802.0833333,802.0833333,4,3200,10500,3500,5000,0,0,3500,5000,0,0,1,0,0
2628,1,E,35470,133,718.75,718.75,5,3200,10000,3500,5000,0,0,3500,5000,0,0,1,0,0
2629,2,E,35470,133,375,375,6,3200,7250,3500,5000,0,0,3500,5000,0,0,1,0,0
2630,9,E,35470,133,150,150,7,3200,5000,3500,5000,0,0,3500,5000,0,0,1,0,0
2631,7,E,35470,134,350,-350,1,1600,4000,1000,1500,0,0,1000,1500,6,6,0,0,0
2632,4,E,35470,134,129.1666667,129.1666667,2,1600,2300,1000,1500,0,0,1000,1500,6,6,0,0,0
2633,3,E,35470,134,79.16666667,79.16666667,3,1600,2200,1000,1500,0,0,1000,1500,6,6,0,0,0
2634,9,E,35470,134,79.16666667,79.16666667,4,1600,2200,1000,1500,0,0,1000,1500,6,6,0,0,0
2635,2,E,35470,134,62.5,62.5,5,1600,2100,1000,1500,0,0,1000,1500,6,6,0,0,0
2636,10,E,35470,134,0,0,6,1600,1600,1000,1500,0,0,1000,1500,6,6,0,0,0
2637,1,E,35470,134,0,0,7,1600,1500,1000,1500,0,0,1000,1500,6,6,0,0,0
2638,1,E,35470,135,150,-150,1,3000,3500,1000,1250,0,0,1000,1250,0,0,1,0,0
2639,3,E,35470,135,150,150,2,3000,3300,1000,1250,0,0,1000,1250,0,0,1,0,0
2640,7,E,35470,135,0,0,3,3000,2700,1000,1250,0,0,1000,1250,0,0,1,0,0
2641,4,E,35470,135,0,0,4,3000,2700,1000,1250,0,0,1000,1250,0,0,1,0,0
2642,10,E,35470,135,0,0,5,3000,2400,1000,1250,0,0,1000,1250,0,0,1,0,0
2643,2,E,35470,135,0,0,6,3000,1800,1000,1250,0,0,1000,1250,0,0,1,0,0
2644,1,E,35470,136,1450,-1450,1,2300,6500,2000,2500,0,0,2000,2500,3,2,0,0,0
2645,4,E,35470,136,608.3333333,608.3333333,2,2300,5200,2000,2500,0,0,2000,2500,3,2,0,0,0
2646,3,E,35470,136,358.3333333,358.3333333,3,2300,4700,2000,2500,0,0,2000,2500,3,2,0,0,0
2647,7,E,35470,136,308.3333333,308.3333333,4,2300,4500,2000,2500,0,0,2000,2500,3,2,0,0,0
2648,10,E,35470,136,58.33333333,58.33333333,5,2300,3000,2000,2500,0,0,2000,2500,3,2,0,0,0
2649,9,E,35470,136,58.33333333,58.33333333,6,2300,3000,2000,2500,0,0,2000,2500,3,2,0,0,0
2650,2,E,35470,136,58.33333333,58.33333333,7,2300,3000,2000,2500,0,0,2000,2500,3,2,0,0,0
2651,4,E,35470,137,200,-200,1,2600,3200,500,750,0,0,500,750,3,2,0,0,0
2652,3,E,35470,137,100,100,2,2600,3000,500,750,0,0,500,750,3,2,0,0,0
2653,10,E,35470,137,100,100,3,2600,3000,500,750,0,0,500,750,3,2,0,0,0
2654,7,E,35470,137,0,0,4,2600,2250,500,750,0,0,500,750,3,2,0,0,0
2655,2,E,35470,137,0,0,5,2600,1900,500,750,0,0,500,750,3,2,0,0,0
2656,1,E,35470,137,0,0,6,2600,1900,500,750,0,0,500,750,3,2,0,0,0
2657,9,E,35470,137,0,0,7,2600,1500,500,750,0,0,500,750,3,2,0,0,0
2658,4,E,35470,138,0,0,1,7250,7400,0,0,26000,1,26000,26000,3,2,0,0,0
2659,10,E,35470,138,0,0,2,7250,6000,0,0,26000,1,26000,26000,3,2,0,0,0
2660,2,E,35470,138,0,0,3,7250,5250,0,0,26000,1,26000,26000,3,2,0,0,0
2661,1,E,35470,138,0,0,4,7250,4250,0,0,26000,1,26000,26000,3,2,0,0,0
2662,7,E,35470,138,0,0,5,7250,3500,0,0,26000,1,26000,26000,3,2,0,0,0
2663,4,E,35470,139,0,0,1,2100,2100,1200,1500,0,0,1200,1500,3,2,0,0,0
2664,7,E,35470,139,0,0,2,2100,2000,1200,1500,0,0,1200,1500,3,2,0,0,0
2665,3,E,35470,139,0,0,3,2100,2000,1200,1500,0,0,1200,1500,3,2,0,0,0
2666,10,E,35470,139,0,0,4,2100,1500,1200,1500,0,0,1200,1500,3,2,0,0,0
2667,1,E,35470,139,0,0,5,2100,1500,1200,1500,0,0,1200,1500,3,2,0,0,0
2668,2,E,35470,139,0,0,6,2100,1100,1200,1500,0,0,1200,1500,3,2,0,0,0
2669,9,E,35470,14,750,-750,1,8500,12500,8000,10000,0,0,8000,10000,0,0,1,1,0
2670,7,E,35470,14,750,750,2,8500,10000,8000,10000,0,0,8000,10000,0,0,1,1,0
2671,10,E,35470,14,0,0,3,8500,8000,8000,10000,0,0,8000,10000,0,0,1,1,0
2672,2,E,35470,14,0,0,4,8500,6500,8000,10000,0,0,8000,10000,0,0,1,1,0
2673,7,E,35470,140,875,-875,1,6250,8500,2500,3500,0,0,2500,3500,0,0,1,0,0
2674,1,E,35470,140,587.5,587.5,2,6250,8000,2500,3500,0,0,2500,3500,0,0,1,0,0
2675,4,E,35470,140,287.5,287.5,3,6250,7400,2500,3500,0,0,2500,3500,0,0,1,0,0
2676,2,E,35470,140,0,0,4,6250,5000,2500,3500,0,0,2500,3500,0,0,1,0,0
2677,10,E,35470,140,0,0,5,6250,4500,2500,3500,0,0,2500,3500,0,0,1,0,0
2678,3,E,35470,140,0,0,6,6250,4400,2500,3500,0,0,2500,3500,0,0,1,0,0
2679,1,E,35470,141,0,0,1,6800,6750,2000,3000,0,0,2000,3000,0,0,1,0,0
2680,4,E,35470,141,0,0,2,6800,6700,2000,3000,0,0,2000,3000,0,0,1,0,0
2681,7,E,35470,141,0,0,3,6800,4500,2000,3000,0,0,2000,3000,0,0,1,0,0
2682,10,E,35470,141,0,0,4,6800,4000,2000,3000,0,0,2000,3000,0,0,1,0,0
2683,2,E,35470,141,0,0,5,6800,3000,2000,3000,0,0,2000,3000,0,0,1,0,0
2684,3,E,35470,141,0,0,6,6800,2600,2000,3000,0,0,2000,3000,0,0,1,0,0
2685,4,E,35470,142,500,-500,1,2500,3700,1200,1500,0,0,1200,1500,0,0,1,0,0
2686,7,E,35470,142,204.1666667,204.1666667,2,2500,3500,1200,1500,0,0,1200,1500,0,0,1,0,0
2687,3,E,35470,142,204.1666667,204.1666667,3,2500,3500,1200,1500,0,0,1200,1500,0,0,1,0,0
2688,1,E,35470,142,54.16666667,54.16666667,4,2500,2900,1200,1500,0,0,1200,1500,0,0,1,0,0
2689,2,E,35470,142,37.5,37.5,5,2500,2800,1200,1500,0,0,1200,1500,0,0,1,0,0
2690,10,E,35470,142,0,0,6,2500,2300,1200,1500,0,0,1200,1500,0,0,1,0,0
2691,7,E,35470,143,3950,-3950,1,5600,14000,4000,6000,0,0,4000,6000,0,0,1,0,0
2692,1,E,35470,143,1469.166667,1469.166667,2,5600,13500,4000,6000,0,0,4000,6000,0,0,1,0,0
2693,10,E,35470,143,1219.166667,1219.166667,3,5600,13000,4000,6000,0,0,4000,6000,0,0,1,0,0
2694,4,E,35470,143,644.1666667,644.1666667,4,5600,10700,4000,6000,0,0,4000,6000,0,0,1,0,0
2695,3,E,35470,143,477.5,477.5,5,5600,9700,4000,6000,0,0,4000,6000,0,0,1,0,0
